block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,25,
2,function,safeAdd,26,29,
3,imaginary,block_3_imag,30,30,30
4,function,play_TOD11,31,37,
5,imaginary,block_5_imag,38,38,
6,function,getReward_TOD11,39,42,
7,function,safeSub,43,46,
8,imaginary,block_8_imag,47,47,47
9,function,play_TOD1,48,54,
10,imaginary,block_10_imag,55,55,
11,function,getReward_TOD1,56,59,
12,function,safeMul,60,63,
13,imaginary,block_13_imag,64,66,64
14,function,setReward_TOD2,67,73,
15,imaginary,block_15_imag,74,74,
16,function,claimReward_TOD2,75,81,
17,function,safeDiv,82,85,
18,imaginary,block_18_imag,86,86,86
19,function,play_TOD17,87,93,
20,imaginary,block_20_imag,94,94,
21,function,getReward_TOD17,95,98,
22,imaginary,block_22_imag,99,108,108
23,function,play_TOD37,109,115,
24,imaginary,block_24_imag,116,116,
25,function,getReward_TOD37,117,120,
26,imaginary,block_26_imag,121,122,122
27,function,play_TOD3,123,129,
28,imaginary,block_28_imag,130,130,
29,function,getReward_TOD3,131,134,
30,imaginary,block_30_imag,135,136,136
31,function,play_TOD9,137,143,
32,imaginary,block_32_imag,144,144,
33,function,getReward_TOD9,145,148,
34,imaginary,block_34_imag,149,150,150
35,function,play_TOD25,151,157,
36,imaginary,block_36_imag,158,158,
37,function,getReward_TOD25,159,162,
38,imaginary,block_38_imag,163,164,164
39,function,play_TOD19,165,171,
40,imaginary,block_40_imag,172,172,
41,function,getReward_TOD19,173,176,
42,imaginary,block_42_imag,177,180,178
43,function,setReward_TOD26,181,187,
44,imaginary,block_44_imag,188,188,
45,function,claimReward_TOD26,189,195,
46,imaginary,block_46_imag,196,197,197
47,function,play_TOD27,198,204,
48,imaginary,block_48_imag,205,205,
49,function,getReward_TOD27,206,209,
50,imaginary,block_50_imag,210,211,211
51,function,play_TOD31,212,218,
52,imaginary,block_52_imag,219,219,
53,function,getReward_TOD31,220,223,
54,imaginary,block_54_imag,224,228,
55,function,to,229,253,235
56,imaginary,block_56_imag,254,260,260
57,function,play_TOD5,261,267,
58,imaginary,block_58_imag,268,268,
59,function,getReward_TOD5,269,272,
60,imaginary,block_60_imag,273,274,274
61,function,play_TOD15,275,281,
62,imaginary,block_62_imag,282,282,
63,function,getReward_TOD15,283,286,
64,imaginary,block_64_imag,287,289,289
65,function,play_TOD13,290,296,
66,imaginary,block_66_imag,297,297,
67,function,getReward_TOD13,298,301,
68,imaginary,block_68_imag,302,309,307
69,function,setReward_TOD32,310,316,
70,imaginary,block_70_imag,317,317,
71,function,claimReward_TOD32,318,324,
72,imaginary,block_72_imag,325,330,
73,function,transferOwnership,331,333,
74,imaginary,block_74_imag,334,336,334
75,function,setReward_TOD38,337,343,
76,imaginary,block_76_imag,344,344,
77,function,claimReward_TOD38,345,351,
78,function,acceptOwnership,352,357,
79,imaginary,block_79_imag,358,360,358
80,function,setReward_TOD4,361,367,
81,imaginary,block_81_imag,368,368,
82,function,claimReward_TOD4,369,375,
83,imaginary,block_83_imag,376,386,384
84,function,setReward_TOD28,387,393,
85,imaginary,block_85_imag,394,394,
86,function,claimReward_TOD28,395,401,
87,imaginary,block_87_imag,402,405,403
88,function,setReward_TOD34,406,412,
89,imaginary,block_89_imag,413,413,
90,function,claimReward_TOD34,414,420,
91,imaginary,block_91_imag,421,422,422
92,function,play_TOD21,423,429,
93,imaginary,block_93_imag,430,430,
94,function,getReward_TOD21,431,434,
95,imaginary,block_95_imag,435,438,436
96,function,setReward_TOD10,439,445,
97,imaginary,block_97_imag,446,446,
