block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,7,5
2,function,setReward_TOD20,8,14,
3,imaginary,block_3_imag,15,15,
4,function,claimReward_TOD20,16,22,
5,imaginary,block_5_imag,23,26,24
6,function,setReward_TOD32,27,33,
7,imaginary,block_7_imag,34,34,
8,function,claimReward_TOD32,35,41,
9,imaginary,block_9_imag,42,45,43
10,function,setReward_TOD38,46,52,
11,imaginary,block_11_imag,53,53,
12,function,claimReward_TOD38,54,60,
13,imaginary,block_13_imag,61,64,62
14,function,setReward_TOD4,65,71,
15,imaginary,block_15_imag,72,72,
16,function,claimReward_TOD4,73,79,
17,imaginary,block_17_imag,80,82,
18,function,mul,83,90,
19,imaginary,block_19_imag,91,91,
20,function,div,92,96,
21,imaginary,block_21_imag,97,97,
22,function,sub,98,102,
23,imaginary,block_23_imag,103,103,
24,function,add,104,109,
25,imaginary,block_25_imag,110,116,116
26,function,play_TOD13,117,123,
27,imaginary,block_27_imag,124,124,
28,function,getReward_TOD13,125,128,
29,imaginary,block_29_imag,129,131,131
30,function,play_TOD11,132,138,
31,imaginary,block_31_imag,139,139,
32,function,getReward_TOD11,140,143,
33,imaginary,block_33_imag,144,146,146
34,function,play_TOD1,147,153,
35,imaginary,block_35_imag,154,154,
36,function,getReward_TOD1,155,158,
37,imaginary,block_37_imag,159,163,161
38,function,setReward_TOD2,164,170,
39,imaginary,block_39_imag,171,171,
40,function,claimReward_TOD2,172,178,
41,imaginary,block_41_imag,179,181,181
42,function,play_TOD17,182,188,
43,imaginary,block_43_imag,189,189,
44,function,getReward_TOD17,190,193,
45,imaginary,block_45_imag,194,223,223
46,function,play_TOD7,224,230,
47,imaginary,block_47_imag,231,231,
48,function,getReward_TOD7,232,235,
49,imaginary,block_49_imag,236,238,238
50,function,play_TOD37,239,245,
51,imaginary,block_51_imag,246,246,
52,function,getReward_TOD37,247,250,
53,imaginary,block_53_imag,251,253,253
54,function,play_TOD3,254,260,
55,imaginary,block_55_imag,261,261,
56,function,getReward_TOD3,262,265,
57,imaginary,block_57_imag,266,268,268
58,function,play_TOD9,269,275,
59,imaginary,block_59_imag,276,276,
60,function,getReward_TOD9,277,280,
61,imaginary,block_61_imag,281,283,283
62,function,play_TOD25,284,290,
63,imaginary,block_63_imag,291,291,
64,function,getReward_TOD25,292,295,
65,imaginary,block_65_imag,296,298,298
66,function,play_TOD19,299,305,
67,imaginary,block_67_imag,306,306,
68,function,getReward_TOD19,307,310,
69,imaginary,block_69_imag,311,315,313
70,function,setReward_TOD26,316,322,
71,imaginary,block_71_imag,323,323,
72,function,claimReward_TOD26,324,330,
73,imaginary,block_73_imag,331,337,
74,function,setDexStatus,338,342,
75,imaginary,block_75_imag,343,343,343
76,function,play_TOD23,344,350,
77,imaginary,block_77_imag,351,351,
78,function,getReward_TOD23,352,355,
79,imaginary,block_79_imag,356,356,
80,function,addToken,357,363,
81,imaginary,block_81_imag,364,366,364
82,function,setReward_TOD14,367,373,
83,imaginary,block_83_imag,374,374,
84,function,claimReward_TOD14,375,381,
85,imaginary,block_85_imag,382,382,
86,function,deposit,383,388,
87,imaginary,block_87_imag,389,391,389
88,function,setReward_TOD30,392,398,
89,imaginary,block_89_imag,399,399,
90,function,claimReward_TOD30,400,406,
91,imaginary,block_91_imag,407,407,
92,function,tokenDeposit,408,417,
93,imaginary,block_93_imag,418,420,418
94,function,setReward_TOD8,421,427,
95,imaginary,block_95_imag,428,428,
96,function,claimReward_TOD8,429,435,
97,imaginary,block_97_imag,436,436,
98,function,withdraw,437,457,
99,imaginary,block_99_imag,458,458,458
100,function,play_TOD39,459,465,
101,imaginary,block_101_imag,466,466,
102,function,getReward_TOD39,467,470,
103,imaginary,block_103_imag,471,471,
104,function,adminProfitWithdraw,472,488,
105,imaginary,block_105_imag,489,491,489
106,function,setReward_TOD36,492,498,
107,imaginary,block_107_imag,499,499,
108,function,claimReward_TOD36,500,506,
109,imaginary,block_109_imag,507,508,
110,function,setwithdrawfee,509,518,
111,imaginary,block_111_imag,519,519,519
112,function,play_TOD35,520,526,
113,imaginary,block_113_imag,527,527,
114,function,getReward_TOD35,528,531,
115,imaginary,block_115_imag,532,534,
116,function,verify,535,574,
117,imaginary,block_117_imag,575,579,
118,function,makeOrder,580,678,
119,imaginary,block_119_imag,679,681,679
120,function,setReward_TOD40,682,688,
121,imaginary,block_121_imag,689,689,
122,function,claimReward_TOD40,690,696,
123,imaginary,block_123_imag,697,697,
124,function,cancelOrder,698,709,
125,imaginary,block_125_imag,710,710,710
126,function,play_TOD33,711,717,
127,imaginary,block_127_imag,718,718,
128,function,getReward_TOD33,719,722,
129,imaginary,block_129_imag,723,724,
130,function,viewTokenBalance,725,727,
131,imaginary,block_131_imag,728,728,728
132,function,play_TOD27,729,735,
133,imaginary,block_133_imag,736,736,
134,function,getReward_TOD27,737,740,
135,imaginary,block_135_imag,741,741,
136,function,tokenallowance,742,744,
137,imaginary,block_137_imag,745,745,745
138,function,play_TOD31,746,752,
139,imaginary,block_139_imag,753,753,
140,function,getReward_TOD31,754,757,
141,imaginary,block_141_imag,758,759,
