block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,15,13
2,function,setReward_TOD20,16,22,
3,imaginary,block_3_imag,23,23,
4,function,claimReward_TOD20,24,30,
5,imaginary,block_5_imag,31,34,32
6,function,setReward_TOD32,35,41,
7,imaginary,block_7_imag,42,42,
8,function,claimReward_TOD32,43,49,
9,imaginary,block_9_imag,50,53,51
10,function,setReward_TOD38,54,60,
11,imaginary,block_11_imag,61,61,
12,function,claimReward_TOD38,62,68,
13,imaginary,block_13_imag,69,73,71
14,function,setReward_TOD4,74,80,
15,imaginary,block_15_imag,81,81,
16,function,claimReward_TOD4,82,88,
17,imaginary,block_17_imag,89,92,92
18,function,play_TOD7,93,99,
19,imaginary,block_19_imag,100,100,
20,function,getReward_TOD7,101,104,
21,imaginary,block_21_imag,105,106,106
22,function,play_TOD23,107,113,
23,imaginary,block_23_imag,114,114,
24,function,getReward_TOD23,115,118,
25,imaginary,block_25_imag,119,122,122
26,function,play_TOD27,123,129,
27,imaginary,block_27_imag,130,130,
28,function,getReward_TOD27,131,134,
29,imaginary,block_29_imag,135,138,138
30,function,play_TOD31,139,145,
31,imaginary,block_31_imag,146,146,
32,function,getReward_TOD31,147,150,
33,imaginary,block_33_imag,151,154,154
34,function,play_TOD13,155,161,
35,imaginary,block_35_imag,162,162,
36,function,getReward_TOD13,163,166,
37,imaginary,block_37_imag,167,169,
38,function,function_at_170,170,183,
39,imaginary,block_39_imag,184,186,184
40,function,setReward_TOD14,187,193,
41,imaginary,block_41_imag,194,194,
42,function,claimReward_TOD14,195,201,
43,imaginary,block_43_imag,202,205,
44,function,_transfer,206,222,
45,imaginary,block_45_imag,223,225,223
46,function,setReward_TOD30,226,232,
47,imaginary,block_47_imag,233,233,
48,function,claimReward_TOD30,234,240,
49,imaginary,block_49_imag,241,249,
50,function,transfer,250,253,
51,imaginary,block_51_imag,254,256,254
52,function,setReward_TOD8,257,263,
53,imaginary,block_53_imag,264,264,
54,function,claimReward_TOD8,265,271,
55,imaginary,block_55_imag,272,281,
56,function,transferFrom,282,287,
57,imaginary,block_57_imag,288,288,288
58,function,play_TOD39,289,295,
59,imaginary,block_59_imag,296,296,
60,function,getReward_TOD39,297,300,
61,imaginary,block_61_imag,301,309,
62,function,approve,310,315,
63,imaginary,block_63_imag,316,318,316
64,function,setReward_TOD36,319,325,
65,imaginary,block_65_imag,326,326,
66,function,claimReward_TOD36,327,333,
67,imaginary,block_67_imag,334,343,
68,function,approveAndCall,344,352,
69,imaginary,block_69_imag,353,353,353
70,function,play_TOD35,354,360,
71,imaginary,block_71_imag,361,361,
72,function,getReward_TOD35,362,365,
73,imaginary,block_73_imag,366,373,
74,function,burn,374,380,
75,imaginary,block_75_imag,381,383,381
76,function,setReward_TOD40,384,390,
77,imaginary,block_77_imag,391,391,
78,function,claimReward_TOD40,392,398,
79,imaginary,block_79_imag,399,407,
80,function,burnFrom,408,416,
81,imaginary,block_81_imag,417,417,417
82,function,play_TOD33,418,424,
83,imaginary,block_83_imag,425,425,
84,function,getReward_TOD33,426,429,
85,imaginary,block_85_imag,430,430,
