block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,9,9
2,function,play_TOD39,10,16,
3,imaginary,block_3_imag,17,17,
4,function,getReward_TOD39,18,21,
5,imaginary,block_5_imag,22,25,23
6,function,setReward_TOD36,26,32,
7,imaginary,block_7_imag,33,33,
8,function,claimReward_TOD36,34,40,
9,imaginary,block_9_imag,41,42,42
10,function,play_TOD35,43,49,
11,imaginary,block_11_imag,50,50,
12,function,getReward_TOD35,51,54,
13,imaginary,block_13_imag,55,58,56
14,function,setReward_TOD40,59,65,
15,imaginary,block_15_imag,66,66,
16,function,claimReward_TOD40,67,73,
17,imaginary,block_17_imag,74,75,75
18,function,play_TOD33,76,82,
19,imaginary,block_19_imag,83,83,
20,function,getReward_TOD33,84,87,
21,imaginary,block_21_imag,88,89,89
22,function,play_TOD27,90,96,
23,imaginary,block_23_imag,97,97,
24,function,getReward_TOD27,98,101,
25,imaginary,block_25_imag,102,104,104
26,function,play_TOD31,105,111,
27,imaginary,block_27_imag,112,112,
28,function,getReward_TOD31,113,116,
29,imaginary,block_29_imag,117,118,118
30,function,play_TOD13,119,125,
31,imaginary,block_31_imag,126,126,
32,function,getReward_TOD13,127,130,
33,imaginary,block_33_imag,131,150,148
34,function,setReward_TOD12,151,157,
35,imaginary,block_35_imag,158,158,
36,function,claimReward_TOD12,159,165,
37,imaginary,block_37_imag,166,167,167
38,function,play_TOD11,168,174,
39,imaginary,block_39_imag,175,175,
40,function,getReward_TOD11,176,179,
41,imaginary,block_41_imag,180,181,181
42,function,play_TOD1,182,188,
43,imaginary,block_43_imag,189,189,
44,function,getReward_TOD1,190,193,
45,imaginary,block_45_imag,194,198,196
46,function,setReward_TOD2,199,205,
47,imaginary,block_47_imag,206,206,
48,function,claimReward_TOD2,207,213,
49,imaginary,block_49_imag,214,216,216
50,function,play_TOD17,217,223,
51,imaginary,block_51_imag,224,224,
52,function,getReward_TOD17,225,228,
53,imaginary,block_53_imag,229,231,231
54,function,play_TOD37,232,238,
55,imaginary,block_55_imag,239,239,
56,function,getReward_TOD37,240,243,
57,imaginary,block_57_imag,244,245,245
58,function,play_TOD3,246,252,
59,imaginary,block_59_imag,253,253,
60,function,getReward_TOD3,254,257,
61,imaginary,block_61_imag,258,259,259
62,function,play_TOD9,260,266,
63,imaginary,block_63_imag,267,267,
64,function,getReward_TOD9,268,271,
65,imaginary,block_65_imag,272,274,274
66,function,play_TOD25,275,281,
67,imaginary,block_67_imag,282,282,
68,function,getReward_TOD25,283,286,
69,imaginary,block_69_imag,287,288,288
70,function,play_TOD19,289,295,
71,imaginary,block_71_imag,296,296,
72,function,getReward_TOD19,297,300,
73,imaginary,block_73_imag,301,338,336
74,function,setReward_TOD26,339,345,
75,imaginary,block_75_imag,346,346,
76,function,claimReward_TOD26,347,353,
77,imaginary,block_77_imag,354,354,
78,function,setOracle,355,359,
79,imaginary,block_79_imag,360,362,360
80,function,setReward_TOD20,363,369,
81,imaginary,block_81_imag,370,370,
82,function,claimReward_TOD20,371,377,
83,imaginary,block_83_imag,378,378,
84,function,setInitialPrice,379,384,
85,imaginary,block_85_imag,385,387,385
86,function,setReward_TOD32,388,394,
87,imaginary,block_87_imag,395,395,
88,function,claimReward_TOD32,396,402,
89,imaginary,block_89_imag,403,403,
90,function,closeGame,404,408,
91,imaginary,block_91_imag,409,411,409
92,function,setReward_TOD38,412,418,
93,imaginary,block_93_imag,419,419,
94,function,claimReward_TOD38,420,426,
95,imaginary,block_95_imag,427,427,
96,function,betUp,428,435,
97,imaginary,block_97_imag,436,438,436
98,function,setReward_TOD4,439,445,
99,imaginary,block_99_imag,446,446,
100,function,claimReward_TOD4,447,453,
101,imaginary,block_101_imag,454,454,
102,function,betDown,455,462,
103,imaginary,block_103_imag,463,463,463
104,function,play_TOD7,464,470,
105,imaginary,block_105_imag,471,471,
106,function,getReward_TOD7,472,475,
107,imaginary,block_107_imag,476,477,
108,function,setFinalPrice,478,500,
109,imaginary,block_109_imag,501,501,501
110,function,play_TOD23,502,508,
111,imaginary,block_111_imag,509,509,
112,function,getReward_TOD23,510,513,
113,imaginary,block_113_imag,514,514,
114,function,collectOwnerWinnings,515,517,
115,imaginary,block_115_imag,518,520,518
116,function,setReward_TOD14,521,527,
117,imaginary,block_117_imag,528,528,
118,function,claimReward_TOD14,529,535,
119,imaginary,block_119_imag,536,536,
120,function,collectPlayerWinnings,537,542,
121,imaginary,block_121_imag,543,545,543
122,function,setReward_TOD30,546,552,
123,imaginary,block_123_imag,553,553,
124,function,claimReward_TOD30,554,560,
125,imaginary,block_125_imag,561,561,
126,function,getBalance,562,564,
127,imaginary,block_127_imag,565,567,565
128,function,setReward_TOD8,568,574,
129,imaginary,block_129_imag,575,575,
130,function,claimReward_TOD8,576,582,
131,imaginary,block_131_imag,583,584,
