block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,11,9
2,function,setReward_TOD10,12,18,
3,imaginary,block_3_imag,19,19,
4,function,claimReward_TOD10,20,26,
5,imaginary,block_5_imag,27,30,28
6,function,setReward_TOD22,31,37,
7,imaginary,block_7_imag,38,38,
8,function,claimReward_TOD22,39,45,
9,imaginary,block_9_imag,46,49,47
10,function,setReward_TOD12,50,56,
11,imaginary,block_11_imag,57,57,
12,function,claimReward_TOD12,58,64,
13,imaginary,block_13_imag,65,69,67
14,function,setReward_TOD36,70,76,
15,imaginary,block_15_imag,77,77,
16,function,claimReward_TOD36,78,84,
17,imaginary,block_17_imag,85,86,86
18,function,play_TOD35,87,93,
19,imaginary,block_19_imag,94,94,
20,function,getReward_TOD35,95,98,
21,imaginary,block_21_imag,99,102,100
22,function,setReward_TOD40,103,109,
23,imaginary,block_23_imag,110,110,
24,function,claimReward_TOD40,111,117,
25,imaginary,block_25_imag,118,119,119
26,function,play_TOD33,120,126,
27,imaginary,block_27_imag,127,127,
28,function,getReward_TOD33,128,131,
29,imaginary,block_29_imag,132,142,142
30,function,play_TOD1,143,149,
31,imaginary,block_31_imag,150,150,
32,function,getReward_TOD1,151,154,
33,imaginary,block_33_imag,155,155,
34,function,owner,156,159,
35,imaginary,block_35_imag,160,162,160
36,function,setReward_TOD2,163,169,
37,imaginary,block_37_imag,170,170,
38,function,claimReward_TOD2,171,177,
39,imaginary,block_39_imag,178,178,
40,function,master,179,182,
41,imaginary,block_41_imag,183,183,183
42,function,play_TOD17,184,190,
43,imaginary,block_43_imag,191,191,
44,function,getReward_TOD17,192,195,
45,imaginary,block_45_imag,196,214,
46,function,isOwner,215,218,
47,imaginary,block_47_imag,219,219,219
48,function,play_TOD37,220,226,
49,imaginary,block_49_imag,227,227,
50,function,getReward_TOD37,228,231,
51,imaginary,block_51_imag,232,232,
52,function,isMaster,233,236,
53,imaginary,block_53_imag,237,237,237
54,function,play_TOD3,238,244,
55,imaginary,block_55_imag,245,245,
56,function,getReward_TOD3,246,249,
57,imaginary,block_57_imag,250,250,
58,function,transferOwnership,251,254,
59,imaginary,block_59_imag,255,255,255
60,function,play_TOD9,256,262,
61,imaginary,block_61_imag,263,263,
62,function,getReward_TOD9,264,267,
63,imaginary,block_63_imag,268,268,
64,function,transferMasterRole,269,272,
65,imaginary,block_65_imag,273,273,273
66,function,play_TOD25,274,280,
67,imaginary,block_67_imag,281,281,
68,function,getReward_TOD25,282,285,
