block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,10,8
2,function,setReward_TOD2,11,17,
3,imaginary,block_3_imag,18,18,
4,function,claimReward_TOD2,19,25,
5,imaginary,block_5_imag,26,27,27
6,function,play_TOD17,28,34,
7,imaginary,block_7_imag,35,35,
8,function,getReward_TOD17,36,39,
9,imaginary,block_9_imag,40,42,42
10,function,play_TOD27,43,49,
11,imaginary,block_11_imag,50,50,
12,function,getReward_TOD27,51,54,
13,imaginary,block_13_imag,55,62,60
14,function,setReward_TOD32,63,69,
15,imaginary,block_15_imag,70,70,
16,function,claimReward_TOD32,71,77,
17,imaginary,block_17_imag,78,83,
18,function,transferOwnership,84,86,
19,imaginary,block_19_imag,87,89,87
20,function,setReward_TOD38,90,96,
21,imaginary,block_21_imag,97,97,
22,function,claimReward_TOD38,98,104,
23,imaginary,block_23_imag,105,107,
24,function,mul,108,115,
25,imaginary,block_25_imag,116,116,
26,function,div,117,120,
27,imaginary,block_27_imag,121,121,
28,function,sub,122,125,
29,imaginary,block_29_imag,126,126,
30,function,add,127,131,
31,imaginary,block_31_imag,132,132,
32,function,ceil,133,137,
33,imaginary,block_33_imag,138,144,142
34,function,setReward_TOD4,145,151,
35,imaginary,block_35_imag,152,152,
36,function,claimReward_TOD4,153,159,
37,imaginary,block_37_imag,160,161,161
38,function,play_TOD7,162,168,
39,imaginary,block_39_imag,169,169,
40,function,getReward_TOD7,170,173,
41,imaginary,block_41_imag,174,175,175
42,function,play_TOD23,176,182,
43,imaginary,block_43_imag,183,183,
44,function,getReward_TOD23,184,187,
45,imaginary,block_45_imag,188,191,191
46,function,play_TOD37,192,198,
47,imaginary,block_47_imag,199,199,
48,function,getReward_TOD37,200,203,
49,imaginary,block_49_imag,204,205,205
50,function,play_TOD3,206,212,
51,imaginary,block_51_imag,213,213,
52,function,getReward_TOD3,214,217,
53,imaginary,block_53_imag,218,219,219
54,function,play_TOD9,220,226,
55,imaginary,block_55_imag,227,227,
56,function,getReward_TOD9,228,231,
57,imaginary,block_57_imag,232,233,233
58,function,play_TOD25,234,240,
59,imaginary,block_59_imag,241,241,
60,function,getReward_TOD25,242,245,
61,imaginary,block_61_imag,246,248,248
62,function,play_TOD19,249,255,
63,imaginary,block_63_imag,256,256,
64,function,getReward_TOD19,257,260,
65,imaginary,block_65_imag,261,264,262
66,function,setReward_TOD26,265,271,
67,imaginary,block_67_imag,272,272,
68,function,claimReward_TOD26,273,279,
69,imaginary,block_69_imag,280,281,281
70,function,play_TOD31,282,288,
71,imaginary,block_71_imag,289,289,
72,function,getReward_TOD31,290,293,
73,imaginary,block_73_imag,294,295,295
74,function,play_TOD13,296,302,
75,imaginary,block_75_imag,303,303,
76,function,getReward_TOD13,304,307,
77,imaginary,block_77_imag,308,317,315
78,function,setReward_TOD20,318,324,
79,imaginary,block_79_imag,325,325,
80,function,claimReward_TOD20,326,332,
81,imaginary,block_81_imag,333,343,341
82,function,setReward_TOD14,344,350,
83,imaginary,block_83_imag,351,351,
84,function,claimReward_TOD14,352,358,
85,imaginary,block_85_imag,359,359,
86,function,startStaking,360,367,
87,imaginary,block_87_imag,368,370,368
88,function,setReward_TOD30,371,377,
89,imaginary,block_89_imag,378,378,
90,function,claimReward_TOD30,379,385,
91,imaginary,block_91_imag,386,386,
92,function,redeem,387,396,
93,imaginary,block_93_imag,397,399,397
94,function,setReward_TOD8,400,406,
95,imaginary,block_95_imag,407,407,
96,function,claimReward_TOD8,408,414,
97,imaginary,block_97_imag,415,415,
98,function,changeStakeTokens,416,418,
99,imaginary,block_99_imag,419,419,419
100,function,play_TOD39,420,426,
101,imaginary,block_101_imag,427,427,
102,function,getReward_TOD39,428,431,
103,imaginary,block_103_imag,432,432,
104,function,changeStakeTime,433,435,
105,imaginary,block_105_imag,436,438,436
106,function,setReward_TOD36,439,445,
107,imaginary,block_107_imag,446,446,
108,function,claimReward_TOD36,447,453,
109,imaginary,block_109_imag,454,454,
110,function,changeStakingPercentage,455,458,
111,imaginary,block_111_imag,459,459,459
112,function,play_TOD35,460,466,
113,imaginary,block_113_imag,467,467,
114,function,getReward_TOD35,468,471,
115,imaginary,block_115_imag,472,472,
116,function,lockWithdrawals,473,475,
117,imaginary,block_117_imag,476,478,476
118,function,setReward_TOD40,479,485,
119,imaginary,block_119_imag,486,486,
120,function,claimReward_TOD40,487,493,
121,imaginary,block_121_imag,494,494,
122,function,findOnePercent,495,499,
123,imaginary,block_123_imag,500,500,500
124,function,play_TOD33,501,507,
125,imaginary,block_125_imag,508,508,
126,function,getReward_TOD33,509,512,
127,imaginary,block_127_imag,513,513,
