block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,8,
2,function,add,9,13,
3,imaginary,block_3_imag,14,14,
4,function,sub,15,19,
5,imaginary,block_5_imag,20,20,
6,function,mul,21,33,
7,imaginary,block_7_imag,34,34,
8,function,div,35,42,
9,imaginary,block_9_imag,43,43,
10,function,mod,44,47,
11,imaginary,block_11_imag,48,63,63
12,function,play_TOD37,64,70,
13,imaginary,block_13_imag,71,71,
14,function,getReward_TOD37,72,75,
15,imaginary,block_15_imag,76,77,77
16,function,play_TOD3,78,84,
17,imaginary,block_17_imag,85,85,
18,function,getReward_TOD3,86,89,
19,imaginary,block_19_imag,90,91,91
20,function,play_TOD9,92,98,
21,imaginary,block_21_imag,99,99,
22,function,getReward_TOD9,100,103,
23,imaginary,block_23_imag,104,105,105
24,function,play_TOD25,106,112,
25,imaginary,block_25_imag,113,113,
26,function,getReward_TOD25,114,117,
27,imaginary,block_27_imag,118,119,119
28,function,play_TOD19,120,126,
29,imaginary,block_29_imag,127,127,
30,function,getReward_TOD19,128,131,
31,imaginary,block_31_imag,132,135,133
32,function,setReward_TOD26,136,142,
33,imaginary,block_33_imag,143,143,
34,function,claimReward_TOD26,144,150,
35,imaginary,block_35_imag,151,161,159
36,function,setReward_TOD20,162,168,
37,imaginary,block_37_imag,169,169,
38,function,claimReward_TOD20,170,176,
39,imaginary,block_39_imag,177,177,
40,function,play_TOD31,178,184,
41,imaginary,block_41_imag,185,185,
42,function,getReward_TOD31,186,189,
43,imaginary,block_43_imag,190,192,192
44,function,play_TOD13,193,199,
45,imaginary,block_45_imag,200,200,
46,function,getReward_TOD13,201,204,
47,imaginary,block_47_imag,205,206,
48,function,name,207,209,
49,imaginary,block_49_imag,210,212,210
50,function,setReward_TOD32,213,219,
51,imaginary,block_51_imag,220,220,
52,function,claimReward_TOD32,221,227,
53,imaginary,block_53_imag,228,228,
54,function,symbol,229,231,
55,imaginary,block_55_imag,232,234,232
56,function,setReward_TOD38,235,241,
57,imaginary,block_57_imag,242,242,
58,function,claimReward_TOD38,243,249,
59,function,decimals,250,252,
60,imaginary,block_60_imag,253,255,253
61,function,setReward_TOD4,256,262,
62,imaginary,block_62_imag,263,263,
63,function,claimReward_TOD4,264,270,
64,imaginary,block_64_imag,271,271,
65,function,totalSupply,272,274,
66,imaginary,block_66_imag,275,275,275
67,function,play_TOD7,276,282,
68,imaginary,block_68_imag,283,283,
69,function,getReward_TOD7,284,287,
70,imaginary,block_70_imag,288,288,
71,function,balanceOf,289,291,
72,imaginary,block_72_imag,292,292,292
73,function,play_TOD23,293,299,
74,imaginary,block_74_imag,300,300,
75,function,getReward_TOD23,301,304,
76,imaginary,block_76_imag,305,305,
77,function,transfer,306,309,
78,imaginary,block_78_imag,310,312,310
79,function,setReward_TOD14,313,319,
80,imaginary,block_80_imag,320,320,
81,function,claimReward_TOD14,321,327,
82,imaginary,block_82_imag,328,328,
83,function,allowance,329,331,
84,imaginary,block_84_imag,332,334,332
85,function,setReward_TOD30,335,341,
86,imaginary,block_86_imag,342,342,
87,function,claimReward_TOD30,343,349,
88,imaginary,block_88_imag,350,350,
89,function,approve,351,354,
90,imaginary,block_90_imag,355,357,355
91,function,setReward_TOD8,358,364,
92,imaginary,block_92_imag,365,365,
93,function,claimReward_TOD8,366,372,
94,imaginary,block_94_imag,373,373,
95,function,transferFrom,374,378,
96,imaginary,block_96_imag,379,379,379
97,function,play_TOD39,380,386,
98,imaginary,block_98_imag,387,387,
99,function,getReward_TOD39,388,391,
100,imaginary,block_100_imag,392,392,
101,function,increaseAllowance,393,396,
102,imaginary,block_102_imag,397,399,397
103,function,setReward_TOD36,400,406,
104,imaginary,block_104_imag,407,407,
105,function,claimReward_TOD36,408,414,
106,imaginary,block_106_imag,415,415,
107,function,decreaseAllowance,416,419,
108,imaginary,block_108_imag,420,420,420
109,function,play_TOD35,421,427,
110,imaginary,block_110_imag,428,428,
111,function,getReward_TOD35,429,432,
112,imaginary,block_112_imag,433,433,
113,function,_transfer,434,441,
114,imaginary,block_114_imag,442,444,442
115,function,setReward_TOD40,445,451,
116,imaginary,block_116_imag,452,452,
117,function,claimReward_TOD40,453,459,
118,imaginary,block_118_imag,460,460,
119,function,_approve,461,466,
120,imaginary,block_120_imag,467,467,467
121,function,play_TOD33,468,474,
122,imaginary,block_122_imag,475,475,
123,function,getReward_TOD33,476,479,
124,function,function_at_480,480,482,
125,imaginary,block_125_imag,483,483,483
126,function,play_TOD27,484,490,
127,imaginary,block_127_imag,491,491,
128,function,getReward_TOD27,492,495,
129,imaginary,block_129_imag,496,496,
