block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,29,
2,function,add,30,35,
3,imaginary,block_3_imag,36,45,
4,function,sub,46,51,
5,imaginary,block_5_imag,52,61,
6,function,mul,62,74,
7,imaginary,block_7_imag,75,79,
8,function,uses,80,94,
9,imaginary,block_9_imag,95,99,
10,function,uses,100,110,
11,imaginary,block_11_imag,111,216,216
12,function,play_TOD17,217,223,
13,imaginary,block_13_imag,224,224,
14,function,getReward_TOD17,225,228,
15,imaginary,block_15_imag,229,231,231
16,function,play_TOD37,232,238,
17,imaginary,block_17_imag,239,239,
18,function,getReward_TOD37,240,243,
19,imaginary,block_19_imag,244,246,246
20,function,play_TOD3,247,253,
21,imaginary,block_21_imag,254,254,
22,function,getReward_TOD3,255,258,
23,imaginary,block_23_imag,259,263,
24,function,totalSupply,264,266,
25,imaginary,block_25_imag,267,269,267
26,function,setReward_TOD26,270,276,
27,imaginary,block_27_imag,277,277,
28,function,claimReward_TOD26,278,284,
29,imaginary,block_29_imag,285,288,
30,function,balanceOf,289,291,
31,imaginary,block_31_imag,292,294,292
32,function,setReward_TOD20,295,301,
33,imaginary,block_33_imag,302,302,
34,function,claimReward_TOD20,303,309,
35,imaginary,block_35_imag,310,318,
36,function,transfer,319,322,
37,imaginary,block_37_imag,323,325,323
38,function,setReward_TOD32,326,332,
39,imaginary,block_39_imag,333,333,
40,function,claimReward_TOD32,334,340,
41,imaginary,block_41_imag,341,344,
42,function,allowance,345,347,
43,imaginary,block_43_imag,348,350,348
44,function,setReward_TOD38,351,357,
45,imaginary,block_45_imag,358,358,
46,function,claimReward_TOD38,359,365,
47,imaginary,block_47_imag,366,373,
48,function,approve,374,377,
49,imaginary,block_49_imag,378,380,378
50,function,setReward_TOD4,381,387,
51,imaginary,block_51_imag,388,388,
52,function,claimReward_TOD4,389,395,
53,imaginary,block_53_imag,396,408,
54,function,transferFrom,409,413,
55,imaginary,block_55_imag,414,414,414
56,function,play_TOD7,415,421,
57,imaginary,block_57_imag,422,422,
58,function,getReward_TOD7,423,426,
59,imaginary,block_59_imag,427,439,
60,function,increaseAllowance,440,443,
61,imaginary,block_61_imag,444,444,444
62,function,play_TOD23,445,451,
63,imaginary,block_63_imag,452,452,
64,function,getReward_TOD23,453,456,
65,imaginary,block_65_imag,457,471,
66,function,decreaseAllowance,472,475,
67,imaginary,block_67_imag,476,478,476
68,function,setReward_TOD14,479,485,
69,imaginary,block_69_imag,486,486,
70,function,claimReward_TOD14,487,493,
71,imaginary,block_71_imag,494,497,
72,function,is,498,516,
73,imaginary,block_73_imag,517,519,517
74,function,setReward_TOD30,520,526,
75,imaginary,block_75_imag,527,527,
76,function,claimReward_TOD30,528,534,
77,imaginary,block_77_imag,535,544,
78,function,_mint,545,551,
79,imaginary,block_79_imag,552,554,552
80,function,setReward_TOD8,555,561,
81,imaginary,block_81_imag,562,562,
82,function,claimReward_TOD8,563,569,
83,imaginary,block_83_imag,570,581,
84,function,_burn,582,588,
85,imaginary,block_85_imag,589,589,589
86,function,play_TOD39,590,596,
87,imaginary,block_87_imag,597,597,
88,function,getReward_TOD39,598,601,
89,imaginary,block_89_imag,602,605,
90,function,is,606,622,
91,imaginary,block_91_imag,623,625,623
92,function,setReward_TOD36,626,632,
93,imaginary,block_93_imag,633,633,
94,function,claimReward_TOD36,634,640,
95,imaginary,block_95_imag,641,647,
96,function,_burnFrom,648,651,
97,imaginary,block_97_imag,652,652,652
98,function,play_TOD35,653,659,
99,imaginary,block_99_imag,660,660,
100,function,getReward_TOD35,661,664,
101,imaginary,block_101_imag,665,671,671
102,function,play_TOD9,672,678,
103,imaginary,block_103_imag,679,679,
104,function,getReward_TOD9,680,683,
105,imaginary,block_105_imag,684,685,685
106,function,play_TOD25,686,692,
107,imaginary,block_107_imag,693,693,
108,function,getReward_TOD25,694,697,
109,imaginary,block_109_imag,698,699,699
110,function,play_TOD19,700,706,
111,imaginary,block_111_imag,707,707,
112,function,getReward_TOD19,708,711,
113,imaginary,block_113_imag,712,726,724
114,function,setReward_TOD40,727,733,
115,imaginary,block_115_imag,734,734,
116,function,claimReward_TOD40,735,741,
117,imaginary,block_117_imag,742,745,
118,function,name,746,748,
119,imaginary,block_119_imag,749,749,749
120,function,play_TOD33,750,756,
121,imaginary,block_121_imag,757,757,
122,function,getReward_TOD33,758,761,
123,imaginary,block_123_imag,762,766,
124,function,symbol,767,769,
125,imaginary,block_125_imag,770,770,770
126,function,play_TOD27,771,777,
127,imaginary,block_127_imag,778,778,
128,function,getReward_TOD27,779,782,
129,imaginary,block_129_imag,783,795,
130,function,decimals,796,798,
131,imaginary,block_131_imag,799,799,799
132,function,play_TOD31,800,806,
133,imaginary,block_133_imag,807,807,
134,function,getReward_TOD31,808,811,
135,imaginary,block_135_imag,812,818,818
136,function,play_TOD13,819,825,
137,imaginary,block_137_imag,826,826,
138,function,getReward_TOD13,827,830,
139,imaginary,block_139_imag,831,831,
