block_id,block_type,name,start_line,end_line,vulnerable_lines_in_block
1,imaginary,block_1_imag,1,14,
2,function,mul,15,27,
3,imaginary,block_3_imag,28,31,
4,function,div,32,39,
5,imaginary,block_5_imag,40,43,
6,function,sub,44,49,
7,imaginary,block_7_imag,50,53,
8,function,add,54,59,
9,imaginary,block_9_imag,60,64,
10,function,mod,65,68,
11,imaginary,block_11_imag,69,72,
12,function,max,73,75,
13,imaginary,block_13_imag,76,79,
14,function,min,80,82,
15,imaginary,block_15_imag,83,88,
16,function,average,89,92,
17,imaginary,block_17_imag,93,100,98
18,function,setReward_TOD10,101,107,
19,imaginary,block_19_imag,108,108,
20,function,claimReward_TOD10,109,115,
21,imaginary,block_21_imag,116,119,117
22,function,setReward_TOD22,120,126,
23,imaginary,block_23_imag,127,127,
24,function,claimReward_TOD22,128,134,
25,imaginary,block_25_imag,135,138,136
26,function,setReward_TOD12,139,145,
27,imaginary,block_27_imag,146,146,
28,function,claimReward_TOD12,147,153,
29,imaginary,block_29_imag,154,155,155
30,function,play_TOD11,156,162,
31,imaginary,block_31_imag,163,163,
32,function,getReward_TOD11,164,167,
33,imaginary,block_33_imag,168,169,169
34,function,play_TOD1,170,176,
35,imaginary,block_35_imag,177,177,
36,function,getReward_TOD1,178,181,
37,imaginary,block_37_imag,182,185,183
38,function,setReward_TOD2,186,192,
39,imaginary,block_39_imag,193,193,
40,function,claimReward_TOD2,194,200,
41,imaginary,block_41_imag,201,201,
42,function,play_TOD27,202,208,
43,imaginary,block_43_imag,209,209,
44,function,getReward_TOD27,210,213,
45,imaginary,block_45_imag,214,215,215
46,function,play_TOD31,216,222,
47,imaginary,block_47_imag,223,223,
48,function,getReward_TOD31,224,227,
49,imaginary,block_49_imag,228,234,234
50,function,play_TOD17,235,241,
51,imaginary,block_51_imag,242,242,
52,function,getReward_TOD17,243,246,
53,imaginary,block_53_imag,247,251,251
54,function,play_TOD37,252,258,
55,imaginary,block_55_imag,259,259,
56,function,getReward_TOD37,260,263,
57,imaginary,block_57_imag,264,265,265
58,function,play_TOD3,266,272,
59,imaginary,block_59_imag,273,273,
60,function,getReward_TOD3,274,277,
61,imaginary,block_61_imag,278,279,279
62,function,play_TOD9,280,286,
63,imaginary,block_63_imag,287,287,
64,function,getReward_TOD9,288,291,
65,imaginary,block_65_imag,292,292,
66,function,play_TOD13,293,299,
67,imaginary,block_67_imag,300,300,
68,function,getReward_TOD13,301,304,
69,imaginary,block_69_imag,305,315,313
70,function,setReward_TOD16,316,322,
71,imaginary,block_71_imag,323,323,
72,function,claimReward_TOD16,324,330,
73,imaginary,block_73_imag,331,332,
74,function,transfer,333,357,
75,imaginary,block_75_imag,358,358,358
76,function,play_TOD25,359,365,
77,imaginary,block_77_imag,366,366,
78,function,getReward_TOD25,367,370,
79,imaginary,block_79_imag,371,371,
80,function,transfer,372,397,
81,imaginary,block_81_imag,398,398,398
82,function,play_TOD19,399,405,
83,imaginary,block_83_imag,406,406,
84,function,getReward_TOD19,407,410,
85,imaginary,block_85_imag,411,411,
